#Position (bp)	Coverage	Std
3.182558233E9	0.0	0.0
3.183145057E9	0.0	0.0
3.1833440015E9	0.0	0.0
3.1835122125E9	0.0	0.0
3.1836900095E9	0.0	0.0
3.1839041805E9	0.0	0.0
3.1841917665E9	0.0	0.0
3.1848307375E9	0.0	0.0
3.1854736055E9	0.0	0.0
3.1859359665E9	0.0	0.0
3.1863191185E9	0.0	0.0
3.186577232E9	0.0	0.0
3.186831207E9	0.0	0.0
3.1869162945E9	0.0	0.0
3.187014106E9	0.0	0.0
3.187246518E9	0.0	0.0
3.1874655605E9	0.0	0.0
3.1876131765E9	0.0	0.0
3.187730446E9	0.0	0.0
3.1878518645E9	0.0	0.0
3.1879675235E9	0.0	0.0
3.1882170805E9	0.0	0.0
3.1885262485E9	0.0	0.0
3.1887066235E9	0.0	0.0
3.1889522725E9	0.0	0.0
3.189201331E9	0.0	0.0
3.189400555E9	0.0	0.0
3.1895941675E9	0.0	0.0
3.189831161E9	0.0	0.0
3.190081638E9	0.0	0.0
3.190235514E9	0.0	0.0
3.1903127175E9	0.0	0.0
3.1904385735E9	0.0	0.0
3.190634777E9	0.0	0.0
3.190764335E9	0.0	0.0
3.190891273E9	0.0	0.0
3.191068014E9	0.0	0.0
3.191355806E9	0.0	0.0
3.1915799865E9	0.0	0.0
3.1916604335E9	0.0	0.0
3.191839905E9	0.0	0.0
3.1920435635E9	0.0	0.0
3.19219748E9	0.0	0.0
3.1923432445E9	0.0	0.0
3.1924794305E9	0.0	0.0
3.192631339E9	0.0	0.0
3.192761529E9	0.0	0.0
3.1928276265E9	0.0	0.0
3.1929515355E9	0.0	0.0
3.1931375305E9	0.0	0.0
3.1932795995E9	0.0	0.0
3.1934160825E9	0.0	0.0
3.193654106E9	0.0	0.0
3.193826206E9	0.0	0.0
3.1940059325E9	0.0	0.0
3.194922571E9	0.0	0.0
3.195768478E9	0.0	0.0
3.196534526E9	0.0	0.0
3.197449722E9	0.0	0.0
3.1978207485E9	0.0	0.0
3.1981159665E9	0.0	0.0
3.198373621E9	0.0	0.0
3.1985218845E9	0.0	0.0
3.198698643E9	0.0	0.0
3.199015488E9	0.0	0.0
3.1994253145E9	0.0	0.0
3.199707851E9	0.0	0.0
3.1998069385E9	0.0	0.0
3.199955358E9	0.0	0.0
3.2014016365E9	0.0	0.0
3.2028277175E9	0.0	0.0
3.2029687845E9	0.0	0.0
3.203201466E9	0.0	0.0
3.20358499E9	0.0	0.0
3.2038790125E9	0.0	0.0
3.2053125825E9	0.0	0.0
3.2067511195E9	0.0	0.0
3.206993496E9	0.0	0.0
3.207167734E9	0.0	0.0
3.207269482E9	0.0	0.0
3.2082470535E9	0.0	0.0
3.209270047E9	0.0	0.0
3.209499958E9	0.0	0.0
3.209672253E9	0.0	0.0
3.209771744E9	0.0	0.0
3.209906314E9	0.0	0.0
3.210051643E9	0.0	0.0
3.210252427E9	0.0	0.0
3.210479737E9	0.0	0.0
3.2106612705E9	0.0	0.0
3.2108126855E9	0.0	0.0
3.2109489365E9	0.0	0.0
3.211112685E9	0.0	0.0
3.211276458E9	0.0	0.0
3.2113913245E9	0.0	0.0
3.211448676E9	0.0	0.0
3.211667989E9	0.0	0.0
3.2119459285E9	0.0	0.0
3.2121250515E9	0.0	0.0
3.2122969955E9	0.0	0.0
3.2123965055E9	0.0	0.0
3.2125349645E9	0.0	0.0
3.2131457035E9	0.0	0.0
3.2137037545E9	0.0	0.0
3.2138273345E9	0.0	0.0
3.213916052E9	0.0	0.0
3.214037099E9	0.0	0.0
3.214160774E9	0.0	0.0
3.214276104E9	0.0	0.0
3.2144314255E9	0.0	0.0
3.214603974E9	0.0	0.0
3.214741899E9	0.0	0.0
3.214803629E9	0.0	0.0
3.2148619735E9	0.0	0.0
3.2149372605E9	0.0	0.0
3.2151085635E9	0.0	0.0
3.2153316515E9	0.0	0.0
3.21557685E9	0.0	0.0
3.2158607505E9	0.0	0.0
3.216043249E9	0.0	0.0
3.2161423765E9	0.0	0.0
3.216272244E9	0.0	0.0
3.216496084E9	0.0	0.0
3.2167106215E9	0.0	0.0
3.2168638305E9	0.0	0.0
3.2170520155E9	0.0	0.0
3.2172397035E9	0.0	0.0
3.2174017605E9	0.0	0.0
3.217672482E9	0.0	0.0
3.2184339645E9	0.0	0.0
3.219071652E9	0.0	0.0
3.2210726935E9	0.0	0.0
3.223470326E9	0.0	0.0
3.22402783E9	0.0	0.0
3.224191744E9	0.0	0.0
3.224419567E9	0.0	0.0
3.224632266E9	0.0	0.0
3.224792934E9	0.0	0.0
3.225186421E9	0.0	0.0
3.2255707875E9	0.0	0.0
3.2282496865E9	0.0	0.0
3.230899254E9	0.0	0.0
3.231046664E9	0.0	0.0
3.231156847E9	0.0	0.0
3.231319747E9	0.0	0.0
3.2314950485E9	0.0	0.0
3.2322506785E9	0.0	0.0
3.233049304E9	0.0	0.0
3.2332151895E9	0.0	0.0
3.2336588045E9	0.0	0.0
3.234060571E9	0.0	0.0
3.234234582E9	0.0	0.0
3.2344548565E9	0.0	0.0
3.234816026E9	0.0	0.0
3.237231315E9	0.0	0.0
3.2395337205E9	0.0	0.0
3.2398133775E9	0.0	0.0
3.2400373245E9	0.0	0.0
3.2406787825E9	0.0	0.0
3.241298986E9	0.0	0.0
3.2414687665E9	0.0	0.0
3.243889317E9	0.0	0.0
3.246774059E9	0.0	0.0
3.247418655E9	0.0	0.0
3.2475331295E9	0.0	0.0
3.249947036E9	0.0	0.0
3.2528783385E9	0.0	0.0
3.2534936185E9	0.0	0.0
3.254652428E9	0.0	0.0
3.256955622E9	0.0	0.0
3.258683433E9	0.0	0.0
3.259267578E9	0.0	0.0
3.261629879E9	0.0	0.0
3.2640945135E9	0.0	0.0
3.2647732005E9	0.0	0.0
3.2653051265E9	0.0	0.0
3.265741742E9	0.0	0.0
3.2666733815E9	0.0	0.0
3.267331185E9	0.0	0.0
3.267540788E9	0.0	0.0
3.267704514E9	0.0	0.0
3.267868554E9	0.0	0.0
3.268056187E9	0.0	0.0
3.2682630625E9	0.0	0.0
3.2684455845E9	0.0	0.0
3.2686086995E9	0.0	0.0
3.268786298E9	0.0	0.0
3.2689638875E9	0.0	0.0
3.2691518245E9	0.0	0.0
3.269339754E9	0.0	0.0
3.2695173445E9	0.0	0.0
3.2697050685E9	0.0	0.0
3.26986209E9	0.0	0.0
3.270008996E9	0.0	0.0
3.270193349E9	0.0	0.0
3.2704334635E9	0.0	0.0
3.270668543E9	0.0	0.0
3.2708571865E9	0.0	0.0
3.271044964E9	0.0	0.0
3.271238452E9	0.0	0.0
3.2714239125E9	0.0	0.0
3.2716168525E9	0.0	0.0
3.271809987E9	0.0	0.0
3.271983946E9	0.0	0.0
3.272080921E9	0.0	0.0
