#Position (bp)	Coverage	Std
1.235341488E9	1.3004974702477494E-4	0.01140393559367883
1.2427003565E9	4.0952993820499075E-4	0.020638337481009805
1.2507437245E9	2.9440403572234913E-4	0.017840253171223508
1.2587870925E9	2.23786851478137E-4	0.01605003212635587
1.2668304605E9	1.8462415246946304E-4	0.013587647054198274
1.2748738285E9	1.4919123431875802E-4	0.012595237690979847
1.2829171965E9	1.864890428984475E-4	0.013908677165711682
1.2909605645E9	1.4906690829015904E-4	0.013188332495427618
1.2990039325E9	2.0874340201766225E-4	0.015638072075999786
1.3070473005E9	1.4919123431875802E-4	0.01398889448865674
1.3150906685E9	1.4919123431875802E-4	0.01342656849193044
1.3231340365E9	1.453371274321901E-4	0.013468172694389166
1.3311774045E9	1.864890428984475E-4	0.013899735552980554
1.3392207725E9	1.4732634388977354E-4	0.013454318921450208
1.3472641405E9	2.610846600578265E-4	0.01650072733644591
1.3553075085E9	2.610846600578265E-4	0.017868106823112014
1.3633508765E9	3.298369538730542E-4	0.019102274574980916
1.3713942445E9	1.118934257390685E-4	0.011705011042970418
1.3794376125E9	2.210516788489598E-4	0.01503411853062621
1.3874047865E9	2.656197329102342E-4	0.016628837977614358
1.3914264705E9	0.0	0.0
1.3955243485E9	7.459561715937901E-5	0.008636875428034088
1.4035677165E9	1.4993719049035182E-4	0.013249466116856883
1.4116110845E9	1.489425822615601E-4	0.012565590170011338
1.4196544525E9	1.118934257390685E-4	0.010947615793833937
1.4276978205E9	2.2341387339234014E-4	0.015470216709956188
1.4357411885E9	2.610846600578265E-4	0.016702922144824765
1.4437845565E9	3.3568027721720556E-4	0.01987732675405601
1.4518279245E9	1.864890428984475E-4	0.013953299279596177
1.4598712925E9	1.10152861338683E-4	0.010764379157863001
1.4679146605E9	2.676739395735717E-4	0.016451679678985573
1.4759580285E9	1.4919123431875802E-4	0.013098470119314382
1.4840013965E9	2.164516157907981E-4	0.01570946105914985
1.4920447645E9	1.8425117438366614E-4	0.01411277073488909
1.5000881325E9	2.23786851478137E-4	0.01568173729434187
1.5081315005E9	1.4919123431875802E-4	0.012644495750257067
1.5161748685E9	1.864890428984475E-4	0.014261745432726906
1.5242182365E9	2.23786851478137E-4	0.016296023965599378
1.5322616045E9	1.8275926204047857E-4	0.01399777914784945
1.5363861005E9	0.0	0.0
1.5404077845E9	1.5310528131564388E-4	0.01247625889456603
1.5483483405E9	1.4919123431875802E-4	0.012214386366852738
1.5563917085E9	1.4919123431875802E-4	0.012791131835621035
1.5644350765E9	2.579765093428524E-4	0.017864627491597555
1.5724784445E9	1.4670471374677872E-4	0.012849317724277252
1.5805218125E9	7.459561715937901E-5	0.008636875428034088
1.5885651805E9	0.0	0.0
1.5966085485E9	3.7297808579689504E-5	0.007562405249358428
1.6046519165E9	3.7297808579689504E-5	0.006107193183426369
1.6126952845E9	1.8599173878405166E-4	0.014174302882890835
1.6207386525E9	2.610846600578265E-4	0.016658202058832457
1.6287820205E9	2.23786851478137E-4	0.015697585441180075
